34	35	telega_Pavag01G000700_ctg_291080_805513-811045	telega_Pavag01G000700_ctg_79213_2183147-2188665	1003	988	15	15	0	2	7	656.5	2307.5	0.00304645849200305	0.00303358613217768	0.995774647887324	0.00305266257101499	0.00303973782249076	0.995766073641106
33	34	telega_Pavag01G000800_ctg_291080_811650-813312	telega_Pavag01G000800_ctg_79213_2180936-2182565	521	497	24	24	0	1	2	299.666666666667	1191.33333333333	0.00333704115684093	0.00167879127028539	0.503077783995523	0.00334448714757366	0.00168067297221569	0.502520385953637
34	35	telega_Pavag01G000900_ctg_291080_813888-815379	telega_Pavag01G000900_ctg_79213_2178869-2180360	337	329	8	8	0	0	2	213.166666666667	773.833333333333	0	0.00258453586043506	NA	0	0.00258899933469161	NA
34	35	telega_Pavag01G001000_ctg_291080_816507-818565	telega_Pavag01G001000_ctg_79213_2175684-2177741	680	677	3	3	0	0	5	502.833333333333	1528.16666666667	0	0.00327189442687316	NA	0	0.003279052113615	NA
33	34	telega_Pavag01G001200_ctg_291080_818694-820753	telega_Pavag01G001200_ctg_79213_2170224-2175549	443	439	4	4	0	3	3	295	1022	0.0101694915254237	0.00293542074363992	0.288649706457926	0.0102390668762455	0.00294118023988627	0.287250808636651
28	29	telega_Pavag01G001700_ctg_291080_895919-896782	telega_Pavag01G001700_ctg_79213_2078543-2079394	231	225	6	6	0	1	1	134	541	0.00746268656716418	0.00184842883548983	0.247689463955638	0.00750006250093748	0.00185071037771703	0.246759327337032
38	39	telega_Pavag01G002300_ctg_291080_1787878-1791163	telega_Pavag01G002300_ctg_79213_1524105-1527353	589	587	2	2	0	3	3	433.833333333333	1327.16666666667	0.00691509796388782	0.00226045460253673	0.326886851689062	0.00694717433491547	0.00226386789924863	0.325868877058513
33	34	telega_Pavag01G002400_ctg_291080_1791991-1794450	telega_Pavag01G002400_ctg_79213_1520834-1523293	563	555	8	8	0	1	0	364.666666666667	1300.33333333333	0.00274223034734918	0	NA	0.00274725581905286	0	NA
34	35	telega_Pavag01G002500_ctg_291080_1795052-1799415	telega_Pavag01G002500_ctg_79213_1516034-1520232	719	714	5	5	0	1	1	513.333333333333	1628.66666666667	0.00194805194805195	0.000613999181334425	0.315186246418338	0.00195058627504303	0.000614250648585298	0.314905655004544
28	29	telega_Pavag01G003000_ctg_291080_1830583-1834872	telega_Pavag01G003000_ctg_79213_1483134-1487156	242	239	3	3	0	0	1	168.833333333333	548.166666666667	0	0.00182426269382791	NA	0	0.00182648492096653	NA
36	37	telega_Pavag01G003200_ctg_291080_1837990-1847365	telega_Pavag01G003200_ctg_79213_1475511-1479977	446	442	4	4	0	1	1	307.333333333333	1018.66666666667	0.00325379609544469	0.000981675392670157	0.301701570680628	0.00326087470207755	0.000982318411547647	0.301243838324054
31	32	telega_Pavag01G003400_ctg_291080_1853190-1853672	telega_Pavag01G003400_ctg_79213_1469192-1469674	217	212	5	5	0	0	0	115	521	0	0	NA	0	0	NA
25	26	telega_Pavag01G003900_ctg_79213_1443551-1447866	telega_Pavag01G003900_ctg_291080_1871206-1871861	278	276	2	2	0	0	2	175.5	652.5	0	0.00306513409961686	NA	0	0.00307141458172959	NA
21	22	telega_Pavag01G004000_ctg_79213_507927-508914	telega_Pavag01G004000_ctg_291080_2555900-2557138	280	280	0	0	0	2	2	185.166666666667	654.833333333333	0.0108010801080108	0.00305421226775261	0.282769152456096	0.0108796105417716	0.00306044801103546	0.281301246886095
26	27	telega_Pavag01G004100_ctg_291080_2548132-2550331	telega_Pavag01G004100_ctg_79213_516207-518410	428	416	12	12	0	6	0	200	1048	0.03	0	NA	0.0306164958901914	0	NA
32	33	telega_Pavag01G004300_ctg_291080_2488590-2489708	telega_Pavag01G004300_ctg_79213_569910-571028	376	371	5	5	0	0	0	262.666666666667	850.333333333333	0	0	NA	0	0	NA
29	30	telega_Pavag01G004400_ctg_291080_2026290-2027114	telega_Pavag01G004400_ctg_79213_1293658-1294485	312	306	6	6	0	0	2	193.666666666667	724.333333333333	0	0.00276115968706857	NA	0	0.00276625486487955	NA
44	45	telega_Pavag01G004500_ctg_291080_2018849-2025171	telega_Pavag01G004500_ctg_79213_1295611-1301856	497	495	2	2	0	2	1	349	1136	0.00573065902578797	0.000880281690140845	0.153609154929577	0.00575266482848206	0.000880798691956168	0.153111421961391
32	33	telega_Pavag01G004600_ctg_291080_2009051-2010145	telega_Pavag01G004600_ctg_79213_1310463-1311555	144	142	2	2	0	0	0	81.3333333333333	344.666666666667	0	0	NA	0	0	NA
31	32	telega_Pavag01G004800_ctg_291080_1998137-1999507	telega_Pavag01G004800_ctg_79213_1321038-1322398	148	146	2	2	0	1	0	102.666666666667	335.333333333333	0.00974025974025974	0	NA	0.00980406117551458	0	NA
