13	14	tdacs2_Pavag01G002300_chr10_104481676-104484862	tdacs2_Pavag01G002300_chr1_11608166-11612134	589	587	2	2	0	77.5	26.5	421.666666666667	1339.33333333333	0.183794466403162	0.0197859631657541	0.107652659805071	0.210837045510668	0.0200516356651288	0.0951048977970728
16	17	tdacs2_Pavag01G002600_chr10_104471108-104477563	tdacs2_Pavag01G002600_chr1_11619606-11622453	454	442	12	12	0	46.5	37.5	271.333333333333	1054.66666666667	0.171375921375921	0.0355562579013907	0.207475225317075	0.194565149650756	0.0364267122758278	0.187221156210214
15	16	tdacs2_Pavag01G002700_chr10_104468699-104469787	tdacs2_Pavag01G002700_chr1_11624292-11625348	360	356	4	4	0	41.8333333333333	37.1666666666667	234	834	0.178774928774929	0.0445643485211831	0.249276276190203	0.204217428200596	0.0459432369057588	0.224972164768574
10	11	tdacs2_Pavag01G003200_chr1_11705990-11710452	tdacs2_Pavag01G003200_chr10_104453032-104457149	446	445	1	1	0	46	26	309.833333333333	1025.16666666667	0.148466917697687	0.0253617298000325	0.17082411484877	0.165443754717529	0.0258004603812807	0.155947019126417
9	10	tdacs2_Pavag01G004300_chr10_104286917-104287901	tdacs2_Pavag01G004300_chr1_12004334-12005932	376	368	8	8	0	47	49	227.166666666667	876.833333333333	0.206896551724138	0.0558829119939175	0.270100741303935	0.242080044197288	0.0580744091610798	0.239897548571789
12	13	tdacs2_Pavag01G004500_chr1_12071164-12083690	tdacs2_Pavag01G004500_chr10_104236977-104242955	497	495	2	2	0	53.5	21.5	347.166666666667	1137.83333333333	0.154104656745079	0.0188955617401494	0.122615124936857	0.172506115087357	0.0191376649418013	0.110939052404664
15	16	tdacs2_Pavag01G005200_chr10_104227555-104228917	tdacs2_Pavag01G005200_chr1_12427470-12428142	228	223	5	5	0	15.5	13.5	144.5	524.5	0.107266435986159	0.0257387988560534	0.239952028045143	0.115757199047087	0.0261908281107103	0.22625658124344
15	16	tdacs2_Pavag01G005800_chr1_12590985-12595413	tdacs2_Pavag01G005800_chr10_103965150-103968266	522	509	13	13	0	58.5	46.5	322.666666666667	1204.33333333333	0.181301652892562	0.0386105729310822	0.212963160098505	0.207542293996546	0.0396399069547736	0.190996765967294
16	17	tdacs2_Pavag01G006300_chr1_12644676-12647236	tdacs2_Pavag01G006300_chr10_103951522-103954464	411	408	3	3	0	77.5	28.5	283	941	0.273851590106007	0.0302869287991498	0.110596140002057	0.340757711551763	0.0309154396262957	0.0907255759099659
10	11	tdacs2_Pavag01G006700_chr1_12775002-12777883	tdacs2_Pavag01G006700_chr10_103944280-103947154	958	951	7	7	0	131.5	90.5	660.666666666667	2192.33333333333	0.19904137235116	0.0412802189448077	0.207395168437538	0.231310114599976	0.0424597420174047	0.183561977351634
9	10	tdacs2_Pavag01G007200_chr1_12883978-12886842	tdacs2_Pavag01G007200_chr10_103938304-103941712	696	694	2	2	0	111.5	36.5	483.333333333333	1598.66666666667	0.230689655172414	0.0228315262718932	0.0989707416868317	0.275678651372209	0.0231862631745021	0.0841061252262043
14	15	tdacs2_Pavag01G008000_chr1_12965719-12971076	tdacs2_Pavag01G008000_chr10_103901902-103905220	250	248	2	2	0	24	3	172.333333333333	571.666666666667	0.13926499032882	0.00524781341107872	0.0376822157434402	0.154057530619536	0.00526625920301403	0.0341837181333233
12	13	tdacs2_Pavag01G008100_chr1_12974134-12975455	tdacs2_Pavag01G008100_chr10_103899354-103900651	438	433	5	5	0	44.5	75.5	313	986	0.142172523961661	0.0765720081135903	0.538585135720309	0.157636591009933	0.0807690995058155	0.51237532471586
15	16	tdacs2_Pavag01G008400_chr1_13088438-13090666	tdacs2_Pavag01G008400_chr10_103836604-103838625	315	306	9	9	0	40	38	191	727	0.209424083769634	0.0522696011004127	0.24958734525447	0.24557859281528	0.0541803197818608	0.220623138037989
16	17	tdacs2_Pavag01G008900_chr1_13286506-13291370	tdacs2_Pavag01G008900_chr10_103784880-103795941	555	547	8	8	0	58	41	375	1266	0.154666666666667	0.0323854660347551	0.209388789017813	0.173213800321516	0.033105481812086	0.191124966663374
16	17	tdacs2_Pavag01G009500_chr1_13360225-13377825	tdacs2_Pavag01G009500_chr10_103711359-103715457	451	449	2	2	0	60	8	326	1021	0.184049079754601	0.00783545543584721	0.0425726412014365	0.211174384075759	0.0078766723312291	0.0372993740017414
13	14	tdacs2_Pavag01G009800_chr10_103709104-103710668	tdacs2_Pavag01G009800_chr1_13477875-13479428	160	154	6	6	0	16	12	62.6666666666667	399.333333333333	0.25531914893617	0.0300500834724541	0.117696160267112	0.312120297918684	0.0306686679885741	0.0982591269875186
13	14	tdacs2_Pavag01G010500_chr1_13484700-13489399	tdacs2_Pavag01G010500_chr10_103607317-103611868	565	559	6	6	0	73.5	39.5	401	1276	0.183291770573566	0.0309561128526646	0.168889812978483	0.2101714663479	0.0316131086431717	0.150415797122727
12	13	tdacs2_Pavag01G012000_chr1_13688724-13689349	tdacs2_Pavag01G012000_chr10_103475557-103476047	272	259	13	13	0	9	19	89.5	687.5	0.100558659217877	0.0276363636363636	0.274828282828283	0.107970516691131	0.0281584072156368	0.260797188700957
15	16	tdacs2_Pavag01G012200_chr1_13708798-13713488	tdacs2_Pavag01G012200_chr10_103466329-103471245	671	669	2	2	0	50	90	417.5	1589.5	0.119760479041916	0.0566215791129286	0.472790185592954	0.130479950551863	0.058872970868914	0.451203197272162
12	13	tdacs2_Pavag01G013700_chr1_14320227-14323951	tdacs2_Pavag01G013700_chr10_103282789-103285928	521	517	4	4	0	72	34	337.833333333333	1213.16666666667	0.213122841637888	0.0280258277235884	0.131500816656745	0.250727920175859	0.028562880560793	0.113919824089631
13	14	tdacs2_Pavag01G015600_chr1_15076884-15079151	tdacs2_Pavag01G015600_chr10_103164089-103165022	289	284	5	5	0	29.1666666666667	18.8333333333333	125.5	726.5	0.232403718459495	0.0259233769213122	0.111544587552846	0.27815823555767	0.0263819900722062	0.0948452596390464
11	12	tdacs2_Pavag01G016700_chr10_102893860-102898604	tdacs2_Pavag01G016700_chr1_15103149-15107710	1094	1059	35	35	0	155	147	673.166666666667	2503.83333333333	0.230255013617232	0.0587099780336817	0.254978065890366	0.27505119453597	0.0611353180557823	0.222268869469634
13	14	tdacs2_Pavag01G019500_chr1_15935722-15941830	tdacs2_Pavag01G019500_chr10_102773418-102779371	662	660	2	2	0	46	35	449.833333333333	1530.16666666667	0.102260096331975	0.0228733253458229	0.223677917059333	0.109937980486686	0.0232293758885764	0.211295275624875
13	14	tdacs2_Pavag01G019800_chr1_15977235-15980713	tdacs2_Pavag01G019800_chr10_102754686-102757428	1161	1137	24	24	0	84.3333333333333	151.666666666667	615	2796	0.137127371273713	0.0542441583214115	0.395574988549424	0.151437056748671	0.056305807445515	0.371809969464487
15	16	tdacs2_Pavag01G020600_chr1_16042404-16046122	tdacs2_Pavag01G020600_chr10_102701733-102705181	434	430	4	4	0	45.3333333333333	42.6666666666667	291.5	998.5	0.155517438536306	0.042730762810883	0.274765088809685	0.17428636795785	0.0439963475504851	0.252437112930859
3	4	tdacs2_Pavag01G021400_chr1_16276710-16277211	tdacs2_Pavag01G021400_chr10_102457503-102513402	194	186	8	8	0	46.6666666666667	159.333333333333	89.6666666666667	468.333333333333	0.520446096654275	0.340213523131673	0.653695983731571	0.887951498731479	0.453327727961453	0.510532082674644
